Transaction ID,Date,Time,Customer ID,Gender,Age,Product Category,Product Name,Quantity,Price per Unit ($),Total Amount ($)
541,2025-07-29,12:22 PM,CUST541,Male,56,Cameras,GoPro Hero 12,1,399,399
542,2025-06-17,3:21 PM,CUST542,Female,20,Smart Home,Arlo Pro 4 Security Camera,1,199,199
543,2025-07-26,6:20 PM,CUST543,Male,49,Audio,Sony WH-1000XM5 Headphones,2,349,698
544,2025-12-23,8:57 PM,CUST544,Female,27,Audio,JBL Charge 5 Speaker,1,149,149
545,2025-06-01,8:59 PM,CUST545,Male,27,Smart Home,Nest Learning Thermostat,2,249,498
546,2025-10-11,1:10 PM,CUST546,Female,36,Smart Home,Amazon Echo Show 10,3,249,747
547,2025-03-07,5:14 PM,CUST547,Male,63,Gaming,Xbox Elite Controller Series 2,4,179,716
548,2025-04-09,6:53 PM,CUST548,Female,51,Audio,Sony WH-1000XM5 Headphones,2,349,698
549,2025-08-04,8:34 PM,CUST549,Female,50,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",2,399,798
550,2025-12-07,11:42 AM,CUST550,Male,40,Appliances,Dyson V15 Detect Vacuum,2,749,1498
551,2025-07-14,4:50 PM,CUST551,Male,45,Tablets,iPad Air M1,2,749,1498
552,2025-12-13,11:12 AM,CUST552,Female,49,Appliances,Vitamix E310 Blender,3,349,1047
553,2025-03-31,12:24 PM,CUST553,Male,24,Smart Home,Philips Hue Starter Kit,4,199,796
554,2025-11-12,7:14 PM,CUST554,Female,46,Appliances,Instant Pot Duo 7-in-1,3,99,297
555,2025-10-19,7:03 PM,CUST555,Male,25,Audio,Samsung Galaxy Buds2 Pro,1,199,199
556,2025-06-04,7:35 PM,CUST556,Female,18,Appliances,iRobot Roomba j7+,1,599,599
557,2025-07-27,1:35 PM,CUST557,Female,20,Smart Home,Philips Hue Starter Kit,3,199,597
558,2025-10-08,3:53 PM,CUST558,Female,41,Computers & Accessories,Samsung T7 Portable SSD 1TB,1,89,89
559,2025-01-01,6:55 PM,CUST559,Female,40,Tablets,iPad 10th Gen,3,449,1347
560,2025-06-05,2:12 PM,CUST560,Female,25,Smart Home,Ring Video Doorbell Pro 2,1,249,249
561,2025-05-27,3:31 PM,CUST561,Female,64,Smart Home,Google Nest Hub Max,3,229,687
562,2025-04-18,6:11 PM,CUST562,Male,54,Computers & Accessories,Seagate 4TB External HDD,2,99,198
563,2025-08-09,12:45 PM,CUST563,Male,20,Audio,Sony WH-1000XM5 Headphones,2,349,698
564,2025-10-24,5:56 PM,CUST564,Male,50,Computers & Accessories,Anker 65W USB-C Charger,2,45,90
565,2025-11-07,6:42 PM,CUST565,Female,45,Smart Home,Philips Hue Starter Kit,2,199,398
566,2025-12-02,11:02 AM,CUST566,Female,64,Smart Home,Arlo Pro 4 Security Camera,1,199,199
567,2025-06-14,2:22 PM,CUST567,Female,25,Appliances,iRobot Roomba j7+,2,599,1198
568,2025-08-27,4:03 PM,CUST568,Female,51,Cameras,DJI Mini 4 Pro Drone,1,759,759
569,2025-08-15,12:41 PM,CUST569,Male,52,Appliances,Instant Pot Duo 7-in-1,4,99,396
570,2025-08-15,2:16 PM,CUST570,Male,49,Smart Home,Philips Hue Starter Kit,1,199,199
571,2025-12-12,1:59 PM,CUST571,Female,41,Appliances,Keurig K-Elite Coffee Maker,1,149,149
572,2025-04-20,1:15 PM,CUST572,Male,31,Smart Home,Nest Learning Thermostat,3,249,747
573,2025-09-19,1:59 PM,CUST573,Male,49,Appliances,iRobot Roomba j7+,2,599,1198
574,2025-08-31,12:38 PM,CUST574,Female,63,Appliances,iRobot Roomba j7+,2,599,1198
575,2025-03-28,11:35 AM,CUST575,Male,60,Audio,Sony WH-1000XM5 Headphones,2,349,698
576,2025-12-04,1:40 PM,CUST576,Female,33,Smart Home,Arlo Pro 4 Security Camera,3,199,597
577,2025-02-13,5:12 PM,CUST577,Male,21,Audio,JBL Charge 5 Speaker,4,149,596
578,2025-05-26,2:24 PM,CUST578,Female,54,Audio,Samsung Galaxy Buds2 Pro,4,199,796
579,2025-09-21,2:39 PM,CUST579,Female,38,Smart Home,Google Nest Hub Max,1,229,229
580,2025-12-06,7:55 PM,CUST580,Female,31,Gaming,Xbox Series X,3,499,1497
581,2025-11-21,7:13 PM,CUST581,Female,48,Appliances,Ninja Foodi Air Fryer,2,199,398
582,2025-11-14,8:52 PM,CUST582,Male,35,Smart Home,Ring Video Doorbell Pro 2,3,249,747
583,2025-06-21,4:17 PM,CUST583,Female,24,Appliances,Dyson V15 Detect Vacuum,2,749,1498
584,2025-02-17,3:55 PM,CUST584,Female,27,Appliances,Keurig K-Elite Coffee Maker,4,149,596
585,2025-05-01,7:28 PM,CUST585,Female,24,Computers & Accessories,Anker 65W USB-C Charger,1,45,45
586,2025-12-11,8:56 PM,CUST586,Male,50,Smart Home,Google Nest Hub Max,1,229,229
587,2025-06-08,6:33 PM,CUST587,Female,40,Tablets,iPad Air M1,2,749,1498
588,2025-04-26,11:13 AM,CUST588,Male,38,Audio,Samsung Galaxy Buds2 Pro,2,199,398
589,2025-04-12,7:29 PM,CUST589,Female,36,Audio,Bose QuietComfort 45,2,279,558
590,2025-03-17,7:13 PM,CUST590,Male,36,Appliances,Vitamix E310 Blender,3,349,1047
591,2025-01-13,12:45 PM,CUST591,Male,53,Audio,Bose QuietComfort 45,3,279,837
592,2025-01-24,6:11 PM,CUST592,Female,46,Tablets,iPad 10th Gen,3,449,1347
593,2025-05-06,10:12 AM,CUST593,Male,35,Appliances,Instant Pot Duo 7-in-1,2,99,198
594,2025-09-01,1:54 PM,CUST594,Female,19,Tablets,Amazon Fire HD 10,2,149,298
595,2025-11-09,3:04 PM,CUST595,Female,18,Appliances,Ninja Foodi Air Fryer,4,199,796
596,2025-02-07,11:01 AM,CUST596,Female,64,Smartphones,Google Pixel 8,1,699,699
597,2025-08-22,1:07 PM,CUST597,Male,22,Cameras,Canon EOS R50,2,699,1398
598,2025-08-01,11:05 AM,CUST598,Male,37,Appliances,Vitamix E310 Blender,3,349,1047
599,2025-11-19,10:55 AM,CUST599,Female,28,Smart Home,Nest Learning Thermostat,2,249,498
600,2025-10-22,8:51 PM,CUST600,Female,59,Tablets,"iPad Pro 12.9""",2,1099,2198
601,2025-04-10,7:23 PM,CUST601,Male,19,Audio,Sony WH-1000XM5 Headphones,1,349,349
602,2025-12-23,7:11 PM,CUST602,Female,20,Tablets,Amazon Fire HD 10,1,149,149
603,2025-07-16,4:38 PM,CUST603,Female,40,Computers & Accessories,Samsung T7 Portable SSD 1TB,3,89,267
604,2025-09-11,11:11 AM,CUST604,Female,29,Smart Home,Arlo Pro 4 Security Camera,4,199,796
605,2025-07-24,4:32 PM,CUST605,Male,37,TVs,"Samsung 65"" QLED 4K TV",2,1299,2598
606,2025-05-05,4:59 PM,CUST606,Male,22,Audio,Bose QuietComfort 45,1,279,279
607,2025-03-17,11:11 AM,CUST607,Male,54,Computers & Accessories,Apple Magic Keyboard,3,99,297
608,2025-12-02,6:42 PM,CUST608,Female,55,TVs,"Sony 75"" Bravia XR",2,1999,3998
609,2025-12-19,7:38 PM,CUST609,Female,47,Audio,AirPods Pro 2nd Gen,2,249,498
610,2025-01-03,11:13 AM,CUST610,Female,26,Cameras,DJI Mini 4 Pro Drone,2,759,1518
611,2025-02-24,6:02 PM,CUST611,Male,51,Audio,Sonos Era 300,3,449,1347
612,2025-08-06,4:20 PM,CUST612,Female,61,Tablets,iPad Air M1,1,749,749
613,2025-04-23,6:15 PM,CUST613,Female,52,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
614,2025-04-01,5:07 PM,CUST614,Female,39,Cameras,DJI Mini 4 Pro Drone,2,759,1518
615,2025-12-23,1:35 PM,CUST615,Female,61,Audio,Sonos Era 300,3,449,1347
616,2025-09-23,3:13 PM,CUST616,Male,41,Smart Home,Nest Learning Thermostat,2,249,498
617,2025-08-26,12:10 PM,CUST617,Male,34,Appliances,Ninja Foodi Air Fryer,1,199,199
618,2025-01-26,4:07 PM,CUST618,Female,27,Computers & Accessories,Logitech MX Master 3 Mouse,1,99,99
619,2025-10-13,7:11 PM,CUST619,Male,47,Appliances,Vitamix E310 Blender,3,349,1047
620,2025-05-08,1:10 PM,CUST620,Male,63,Computers & Accessories,Samsung T7 Portable SSD 1TB,3,89,267
621,2025-03-04,5:53 PM,CUST621,Female,40,Audio,JBL Charge 5 Speaker,2,149,298
622,2025-08-22,11:58 AM,CUST622,Female,49,Computers & Accessories,Samsung T7 Portable SSD 1TB,3,89,267
623,2025-03-10,8:16 PM,CUST623,Male,34,Audio,JBL Charge 5 Speaker,3,149,447
624,2025-08-26,11:15 AM,CUST624,Female,34,Tablets,iPad Air M1,2,749,1498
625,2025-12-08,1:33 PM,CUST625,Male,31,Gaming,Razer BlackShark V2 Headset,1,99,99
626,2025-09-29,6:34 PM,CUST626,Female,26,Smart Home,Philips Hue Starter Kit,4,199,796
627,2025-10-14,10:39 AM,CUST627,Male,57,Audio,JBL Charge 5 Speaker,1,149,149
628,2025-11-01,4:38 PM,CUST628,Female,19,Smart Home,Arlo Pro 4 Security Camera,4,199,796
629,2025-06-12,4:17 PM,CUST629,Male,62,Computers & Accessories,Samsung T7 Portable SSD 1TB,2,89,178
630,2025-08-15,6:16 PM,CUST630,Male,42,Audio,AirPods Pro 2nd Gen,2,249,498
631,2025-11-10,4:08 PM,CUST631,Male,56,Appliances,Keurig K-Elite Coffee Maker,3,149,447
632,2025-09-16,5:47 PM,CUST632,Female,26,Audio,AirPods Pro 2nd Gen,3,249,747
633,2025-08-07,9:34 PM,CUST633,Male,39,Smart Home,Philips Hue Starter Kit,4,199,796
634,2025-10-08,2:48 PM,CUST634,Male,60,TVs,"Hisense 65"" U8K",2,799,1598
635,2025-08-17,4:15 PM,CUST635,Female,63,TVs,"Samsung 85"" Neo QLED",2,2999,5998
636,2025-03-23,7:38 PM,CUST636,Female,21,Audio,Sony WH-1000XM5 Headphones,3,349,1047
637,2025-09-01,7:56 PM,CUST637,Male,43,Appliances,Instant Pot Duo 7-in-1,2,99,198
638,2025-08-19,12:55 PM,CUST638,Male,46,Smartphones,Google Pixel 8,1,699,699
639,2025-05-13,8:04 PM,CUST639,Female,62,Appliances,Vitamix E310 Blender,3,349,1047
640,2025-05-07,12:15 PM,CUST640,Female,51,Audio,Sonos Era 300,3,449,1347
641,2025-11-23,8:33 PM,CUST641,Female,40,Tablets,Microsoft Surface Go 3,1,399,399
642,2025-05-22,12:37 PM,CUST642,Female,54,Audio,AirPods Pro 2nd Gen,3,249,747
643,2025-09-24,3:42 PM,CUST643,Female,28,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
644,2025-09-06,2:01 PM,CUST644,Male,23,Appliances,iRobot Roomba j7+,2,599,1198
645,2025-11-17,2:11 PM,CUST645,Female,35,Computers & Accessories,Anker 65W USB-C Charger,4,45,180
646,2025-05-03,6:56 PM,CUST646,Male,38,Smart Home,Arlo Pro 4 Security Camera,3,199,597
647,2025-05-21,8:03 PM,CUST647,Male,59,Tablets,Amazon Fire HD 10,3,149,447
648,2025-08-14,11:12 AM,CUST648,Male,53,Cameras,Nikon Z50,2,859,1718
649,2025-02-09,6:47 PM,CUST649,Female,58,Gaming,Nintendo Switch OLED,2,349,698
650,2024-01-01,1:08 PM,CUST650,Male,55,Appliances,Dyson V15 Detect Vacuum,1,749,749
651,2025-05-27,8:40 PM,CUST651,Male,51,Smart Home,Amazon Echo Show 10,3,249,747
652,2025-05-01,7:22 PM,CUST652,Female,34,Appliances,iRobot Roomba j7+,2,599,1198
653,2025-05-20,5:29 PM,CUST653,Male,54,Computers & Accessories,Apple Magic Keyboard,3,99,297
654,2025-06-21,9:21 PM,CUST654,Male,42,Audio,JBL Charge 5 Speaker,3,149,447
655,2025-06-13,3:15 PM,CUST655,Female,55,Appliances,iRobot Roomba j7+,1,599,599
656,2025-10-04,1:17 PM,CUST656,Male,29,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
657,2025-02-11,2:39 PM,CUST657,Male,40,Smart Home,Amazon Echo Show 10,1,249,249
658,2025-03-12,4:06 PM,CUST658,Male,59,Smart Home,Philips Hue Starter Kit,1,199,199
659,2025-03-19,6:30 PM,CUST659,Female,39,Computers & Accessories,Logitech MX Master 3 Mouse,1,99,99
660,2025-04-29,6:08 PM,CUST660,Female,38,Audio,Samsung Galaxy Buds2 Pro,2,199,398
661,2025-07-16,4:41 PM,CUST661,Female,44,Audio,JBL Charge 5 Speaker,4,149,596
662,2025-12-22,1:55 PM,CUST662,Male,48,Audio,Sony WH-1000XM5 Headphones,2,349,698
663,2025-03-20,8:13 PM,CUST663,Male,23,Appliances,Dyson V15 Detect Vacuum,2,749,1498
664,2025-12-28,8:19 PM,CUST664,Female,44,Tablets,iPad Air M1,2,749,1498
665,2025-04-20,6:33 PM,CUST665,Male,57,Smart Home,Arlo Pro 4 Security Camera,1,199,199
666,2025-02-02,4:01 PM,CUST666,Male,51,Appliances,Ninja Foodi Air Fryer,3,199,597
667,2025-08-01,7:00 PM,CUST667,Female,29,TVs,"Samsung 65"" QLED 4K TV",1,1299,1299
668,2025-07-28,7:24 PM,CUST668,Female,62,Appliances,Dyson V15 Detect Vacuum,2,749,1498
669,2025-06-19,6:39 PM,CUST669,Male,24,Audio,Sonos Era 300,3,449,1347
670,2025-10-05,4:35 PM,CUST670,Male,27,Computers & Accessories,Samsung T7 Portable SSD 1TB,1,89,89
671,2025-08-27,12:24 PM,CUST671,Male,62,Computers & Accessories,Anker 65W USB-C Charger,3,45,135
672,2025-08-01,6:54 PM,CUST672,Female,34,Appliances,Vitamix E310 Blender,2,349,698
673,2025-02-01,5:11 PM,CUST673,Female,43,Smart Home,Philips Hue Starter Kit,3,199,597
674,2025-04-16,4:12 PM,CUST674,Female,38,Appliances,Vitamix E310 Blender,1,349,349
675,2025-08-04,12:01 PM,CUST675,Female,45,Audio,Sony WH-1000XM5 Headphones,2,349,698
676,2025-07-19,7:06 PM,CUST676,Male,63,Tablets,iPad Air M1,2,749,1498
677,2025-10-27,4:38 PM,CUST677,Female,19,Audio,Sony WH-1000XM5 Headphones,3,349,1047
678,2025-12-23,8:19 PM,CUST678,Female,60,Gaming,Xbox Elite Controller Series 2,3,179,537
679,2025-01-11,6:58 PM,CUST679,Female,18,Smart Home,Philips Hue Starter Kit,3,199,597
680,2025-10-22,3:37 PM,CUST680,Female,53,Tablets,Amazon Fire HD 10,3,149,447
681,2025-07-14,7:47 PM,CUST681,Female,43,Audio,JBL Charge 5 Speaker,2,149,298
682,2025-09-02,4:00 PM,CUST682,Male,46,Audio,JBL Charge 5 Speaker,4,149,596
683,2025-01-04,5:29 PM,CUST683,Male,38,Audio,JBL Charge 5 Speaker,2,149,298
684,2025-06-30,5:37 PM,CUST684,Female,28,Appliances,Dyson V15 Detect Vacuum,2,749,1498
685,2025-06-02,5:15 PM,CUST685,Male,57,Smart Home,Ring Video Doorbell Pro 2,2,249,498
686,2025-07-19,2:06 PM,CUST686,Female,28,Audio,Bose QuietComfort 45,3,279,837
687,2025-08-03,6:01 PM,CUST687,Female,53,Cameras,Sony Alpha a7 IV,1,2499,2499
688,2025-10-03,5:07 PM,CUST688,Male,56,Computers & Accessories,Logitech MX Master 3 Mouse,4,99,396
689,2025-10-07,7:47 PM,CUST689,Male,57,Smart Home,Google Nest Hub Max,2,229,458
690,2025-11-05,1:18 PM,CUST690,Female,52,Appliances,Instant Pot Duo 7-in-1,3,99,297
691,2025-04-23,8:13 PM,CUST691,Female,51,Smart Home,Arlo Pro 4 Security Camera,3,199,597
692,2025-09-07,7:36 PM,CUST692,Female,64,Smart Home,Philips Hue Starter Kit,2,199,398
693,2025-04-23,4:02 PM,CUST693,Male,41,Audio,Sonos Era 300,3,449,1347
694,2025-05-20,2:24 PM,CUST694,Female,39,Smart Home,Google Nest Hub Max,2,229,458
695,2025-08-12,7:29 PM,CUST695,Female,22,Audio,Samsung Galaxy Buds2 Pro,3,199,597
696,2025-09-06,7:58 PM,CUST696,Female,50,Smart Home,Google Nest Hub Max,3,229,687
697,2025-01-15,7:03 PM,CUST697,Male,53,Smart Home,Ring Video Doorbell Pro 2,1,249,249
698,2025-07-19,1:37 PM,CUST698,Female,64,Tablets,Samsung Galaxy Tab S9,1,799,799
699,2025-06-22,11:24 AM,CUST699,Female,37,Computers & Accessories,Samsung T7 Portable SSD 1TB,4,89,356
700,2025-12-09,1:27 PM,CUST700,Male,36,Cameras,Canon EOS R50,2,699,1398
701,2025-12-14,6:09 PM,CUST701,Female,52,Smart Home,Ring Video Doorbell Pro 2,2,249,498
702,2025-07-27,1:27 PM,CUST702,Female,60,Smart Home,Philips Hue Starter Kit,2,199,398
703,2025-03-26,8:51 PM,CUST703,Male,34,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",2,399,798
704,2025-08-28,12:56 PM,CUST704,Female,62,Audio,Bose QuietComfort 45,3,279,837
705,2025-03-07,11:21 AM,CUST705,Male,60,Smart Home,Ring Video Doorbell Pro 2,2,249,498
706,2025-11-15,7:09 PM,CUST706,Male,51,Appliances,Dyson V15 Detect Vacuum,2,749,1498
707,2025-10-01,1:32 PM,CUST707,Female,26,Tablets,Amazon Fire HD 10,1,149,149
708,2025-01-14,8:04 PM,CUST708,Female,43,Tablets,iPad 10th Gen,3,449,1347
709,2025-07-21,3:32 PM,CUST709,Female,19,Smartphones,iPhone 15,2,999,1998
710,2025-10-31,2:12 PM,CUST710,Female,26,TVs,"LG 55"" OLED TV",2,1499,2998
711,2025-10-16,7:50 PM,CUST711,Male,26,Laptops,Lenovo ThinkPad X1,2,1599,3198
712,2025-12-06,6:37 PM,CUST712,Female,57,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",2,399,798
713,2025-01-14,3:37 PM,CUST713,Male,34,Appliances,iRobot Roomba j7+,2,599,1198
714,2025-02-12,5:46 PM,CUST714,Female,18,Tablets,iPad Air M1,1,749,749
715,2025-11-26,12:08 PM,CUST715,Female,42,Smart Home,Nest Learning Thermostat,3,249,747
716,2025-08-08,6:09 PM,CUST716,Female,60,Gaming,Nintendo Switch OLED,3,349,1047
717,2025-03-11,3:30 PM,CUST717,Male,57,Tablets,iPad Air M1,1,749,749
718,2025-08-25,1:23 PM,CUST718,Female,59,Appliances,Instant Pot Duo 7-in-1,3,99,297
719,2025-04-04,6:22 PM,CUST719,Female,42,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",2,399,798
720,2025-01-26,11:32 AM,CUST720,Female,56,Tablets,"iPad Pro 12.9""",2,1099,2198
721,2025-05-14,11:31 AM,CUST721,Female,52,Tablets,"iPad Pro 12.9""",1,1099,1099
722,2025-07-14,4:34 PM,CUST722,Male,20,Audio,AirPods Pro 2nd Gen,3,249,747
723,2025-06-17,10:43 AM,CUST723,Female,54,Appliances,Instant Pot Duo 7-in-1,4,99,396
724,2025-04-19,7:34 PM,CUST724,Male,61,Computers & Accessories,Logitech MX Master 3 Mouse,3,99,297
725,2025-08-21,11:13 AM,CUST725,Male,61,TVs,"Samsung 65"" QLED 4K TV",1,1299,1299
726,2025-06-17,8:28 PM,CUST726,Male,47,Tablets,Amazon Fire HD 10,4,149,596
727,2025-06-22,5:40 PM,CUST727,Male,55,Audio,Sonos Era 300,3,449,1347
728,2025-07-14,3:01 PM,CUST728,Male,51,Audio,JBL Charge 5 Speaker,3,149,447
729,2025-05-23,1:04 PM,CUST729,Male,29,Gaming,Razer BlackShark V2 Headset,4,99,396
730,2025-08-04,1:41 PM,CUST730,Female,36,Audio,Bose QuietComfort 45,2,279,558
731,2025-05-10,3:08 PM,CUST731,Male,54,Gaming,Razer BlackShark V2 Headset,4,99,396
732,2025-02-11,6:20 PM,CUST732,Male,61,Gaming,Xbox Series X,2,499,998
733,2025-08-29,3:53 PM,CUST733,Male,34,Appliances,Dyson V15 Detect Vacuum,1,749,749
734,2025-01-10,8:42 PM,CUST734,Female,27,Smart Home,Arlo Pro 4 Security Camera,1,199,199
735,2025-10-04,2:04 PM,CUST735,Female,64,Smart Home,Google Nest Hub Max,3,229,687
736,2025-01-27,5:36 PM,CUST736,Male,29,Smart Home,Ring Video Doorbell Pro 2,3,249,747
737,2025-06-29,5:02 PM,CUST737,Female,33,Computers & Accessories,Samsung T7 Portable SSD 1TB,1,89,89
738,2025-04-25,6:26 PM,CUST738,Male,41,Audio,Samsung Galaxy Buds2 Pro,2,199,398
739,2025-11-29,5:57 PM,CUST739,Male,36,Appliances,Dyson V15 Detect Vacuum,1,749,749
740,2025-02-05,7:47 PM,CUST740,Female,25,Smart Home,Arlo Pro 4 Security Camera,4,199,796
741,2025-11-30,12:57 PM,CUST741,Male,48,Appliances,Dyson V15 Detect Vacuum,1,749,749
742,2025-01-21,2:20 PM,CUST742,Female,38,Smartphones,Samsung Galaxy S24,2,899,1798
743,2025-01-16,1:23 PM,CUST743,Female,34,Tablets,iPad Air M1,2,749,1498
744,2025-05-07,12:30 PM,CUST744,Male,40,Audio,AirPods Pro 2nd Gen,1,249,249
745,2025-04-13,2:23 PM,CUST745,Male,54,Smart Home,Philips Hue Starter Kit,2,199,398
746,2025-01-11,5:25 PM,CUST746,Female,33,Smart Home,Philips Hue Starter Kit,3,199,597
747,2025-11-15,8:43 PM,CUST747,Male,23,Appliances,Vitamix E310 Blender,1,349,349
748,2025-03-20,6:59 PM,CUST748,Male,25,Audio,Samsung Galaxy Buds2 Pro,3,199,597
749,2025-05-03,9:04 PM,CUST749,Male,42,Appliances,Ninja Foodi Air Fryer,1,199,199
750,2025-03-06,7:37 PM,CUST750,Female,35,Audio,Samsung Galaxy Buds2 Pro,3,199,597
751,2025-08-31,4:33 PM,CUST751,Female,42,Smart Home,Philips Hue Starter Kit,2,199,398
752,2025-12-09,8:47 PM,CUST752,Male,29,Audio,Sony WH-1000XM5 Headphones,2,349,698
753,2025-02-28,2:52 PM,CUST753,Female,32,Smart Home,Ring Video Doorbell Pro 2,1,249,249
754,2025-10-16,2:02 PM,CUST754,Female,43,Smart Home,Google Nest Hub Max,3,229,687
755,2025-04-22,7:47 PM,CUST755,Female,58,Audio,AirPods Pro 2nd Gen,3,249,747
756,2025-08-27,11:11 AM,CUST756,Female,62,Cameras,GoPro Hero 12,3,399,1197
757,2025-12-25,12:18 PM,CUST757,Female,43,Cameras,Fujifilm X-T5,2,1699,3398
758,2025-05-12,8:24 PM,CUST758,Male,64,Audio,JBL Charge 5 Speaker,4,149,596
759,2025-07-08,2:12 PM,CUST759,Male,49,Audio,Bose QuietComfort 45,2,279,558
760,2025-03-27,6:36 PM,CUST760,Male,27,Audio,Bose QuietComfort 45,1,279,279
761,2025-11-07,4:37 PM,CUST761,Female,33,Smart Home,Amazon Echo Show 10,1,249,249
762,2025-11-07,5:25 PM,CUST762,Female,24,Smart Home,Arlo Pro 4 Security Camera,2,199,398
763,2025-02-28,11:38 AM,CUST763,Male,34,Audio,Sony WH-1000XM5 Headphones,2,349,698
764,2025-03-25,7:31 PM,CUST764,Female,40,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",1,399,399
765,2025-06-09,4:13 PM,CUST765,Male,43,Computers & Accessories,Samsung T7 Portable SSD 1TB,4,89,356
766,2025-02-25,12:49 PM,CUST766,Male,38,Smartphones,OnePlus 12,2,799,1598
767,2025-10-24,4:07 PM,CUST767,Male,39,Appliances,Instant Pot Duo 7-in-1,3,99,297
768,2025-01-14,4:07 PM,CUST768,Female,24,Computers & Accessories,Seagate 4TB External HDD,3,99,297
769,2025-06-09,4:45 PM,CUST769,Female,31,Audio,Sonos Era 300,3,449,1347
770,2025-10-22,5:47 PM,CUST770,Male,32,Smart Home,Philips Hue Starter Kit,1,199,199
771,2025-12-13,9:09 PM,CUST771,Male,24,Computers & Accessories,Anker 65W USB-C Charger,2,45,90
772,2025-07-12,11:33 AM,CUST772,Male,26,Audio,Samsung Galaxy Buds2 Pro,1,199,199
773,2025-07-23,12:14 PM,CUST773,Male,25,TVs,"Samsung 85"" Neo QLED",2,2999,5998
774,2025-04-12,7:16 PM,CUST774,Female,40,Audio,JBL Charge 5 Speaker,2,149,298
775,2025-02-08,8:46 PM,CUST775,Female,46,Audio,Bose QuietComfort 45,3,279,837
776,2025-10-31,12:09 PM,CUST776,Male,35,Smart Home,Amazon Echo Show 10,3,249,747
777,2025-12-20,10:17 AM,CUST777,Male,48,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",3,399,1197
778,2025-11-18,2:51 PM,CUST778,Female,47,Appliances,Ninja Foodi Air Fryer,4,199,796
779,2025-05-05,1:28 PM,CUST779,Female,56,Laptops,"MacBook Pro 14""",2,1999,3998
780,2025-02-22,5:54 PM,CUST780,Male,52,Appliances,iRobot Roomba j7+,2,599,1198
781,2025-12-23,2:33 PM,CUST781,Male,35,Cameras,GoPro Hero 12,1,399,399
782,2025-06-04,4:40 PM,CUST782,Male,59,Smart Home,Ring Video Doorbell Pro 2,3,249,747
783,2025-12-17,8:51 PM,CUST783,Female,56,Smart Home,Philips Hue Starter Kit,1,199,199
784,2025-11-04,11:23 AM,CUST784,Female,34,Laptops,HP Spectre x360,1,1499,1499
785,2025-03-03,1:51 PM,CUST785,Female,31,Appliances,Ninja Foodi Air Fryer,4,199,796
786,2025-10-17,12:00 PM,CUST786,Male,48,Smart Home,Arlo Pro 4 Security Camera,4,199,796
787,2025-01-22,10:44 AM,CUST787,Male,41,Audio,Sonos Era 300,1,449,449
788,2025-06-27,12:32 PM,CUST788,Female,52,Tablets,Amazon Fire HD 10,3,149,447
789,2025-09-30,10:33 AM,CUST789,Female,61,Smart Home,Ring Video Doorbell Pro 2,3,249,747
790,2025-08-08,3:54 PM,CUST790,Male,62,Computers & Accessories,Apple Magic Keyboard,1,99,99
791,2025-12-05,8:24 PM,CUST791,Female,51,Appliances,Instant Pot Duo 7-in-1,1,99,99
792,2025-07-09,6:54 PM,CUST792,Female,20,Smart Home,Amazon Echo Show 10,1,249,249
793,2025-02-05,3:14 PM,CUST793,Male,54,Computers & Accessories,Logitech MX Master 3 Mouse,1,99,99
794,2025-09-17,6:04 PM,CUST794,Female,60,Cameras,DJI Mini 4 Pro Drone,1,759,759
795,2025-11-28,2:45 PM,CUST795,Male,57,Tablets,Microsoft Surface Go 3,1,399,399
796,2025-06-24,12:57 PM,CUST796,Male,43,Computers & Accessories,Logitech MX Master 3 Mouse,4,99,396
797,2025-01-07,12:06 PM,CUST797,Male,40,Smart Home,Arlo Pro 4 Security Camera,3,199,597
798,2025-08-04,7:34 PM,CUST798,Male,61,Computers & Accessories,"LG 27"" UltraGear Gaming Monitor",1,399,399
799,2025-09-08,2:02 PM,CUST799,Male,56,Smart Home,Google Nest Hub Max,2,229,458
800,2025-02-24,2:59 PM,CUST800,Male,32,Appliances,Keurig K-Elite Coffee Maker,4,149,596
801,2025-08-10,2:16 PM,CUST801,Male,21,Audio,AirPods Pro 2nd Gen,3,249,747
802,2025-07-05,12:04 PM,CUST802,Female,46,Smart Home,Amazon Echo Show 10,1,249,249
803,2025-11-22,1:03 PM,CUST803,Male,39,Smart Home,Amazon Echo Show 10,3,249,747
804,2025-08-24,2:34 PM,CUST804,Male,42,Audio,Sony WH-1000XM5 Headphones,1,349,349
805,2025-12-29,11:55 AM,CUST805,Female,30,Cameras,Canon EOS R50,2,699,1398
806,2025-03-20,3:06 PM,CUST806,Female,35,Tablets,"iPad Pro 12.9""",2,1099,2198
807,2025-08-11,2:06 PM,CUST807,Female,50,Audio,Bose QuietComfort 45,3,279,837
808,2025-04-01,8:29 PM,CUST808,Male,33,Audio,JBL Charge 5 Speaker,4,149,596
809,2025-09-25,1:47 PM,CUST809,Female,62,Smart Home,Google Nest Hub Max,2,229,458
